t,biomass,S1,S2
15.3,1.3960775541396266,0.0,0.0
15.31,1.3957704508604103,0.0,0.0
15.32,1.3954634151364778,0.0,0.0
15.33,1.3951564469529687,0.0,0.0
15.34,1.3948495462950254,0.0,0.0
15.35,1.3945427131477939,0.0,0.0
15.36,1.3942359474964232,0.0,0.0
15.37,1.3939292493260662,0.0,0.0
15.38,1.393622618621878,0.0,0.0
15.39,1.3933160553690185,0.0,0.0
15.4,1.3930095595526493,0.0,0.0
15.41,1.3927031311579365,0.0,0.0
15.42,1.3923967701700488,0.0,0.0
15.43,1.3920904765741584,0.0,0.0
15.44,1.391784250355441,0.0,0.0
15.45,1.391478091499075,0.0,0.0
15.46,1.3911719999902428,0.0,0.0
15.47,1.3908659758141293,0.0,0.0
15.48,1.390560018955924,0.0,0.0
15.49,1.3902541294008177,0.0,0.0
15.5,1.3899483071340069,0.0,0.0
15.51,1.389642552140689,0.0,0.0
15.52,1.3893368644060664,0.0,0.0
15.53,1.3890312439153436,0.0,0.0
15.54,1.3887256906537295,0.0,0.0
15.55,1.3884202046064358,0.0,0.0
15.56,1.388114785758677,0.0,0.0
15.57,1.3878094340956717,0.0,0.0
15.58,1.3875041496026412,0.0,0.0
15.59,1.3871989322648106,0.0,0.0
15.6,1.3868937820674074,0.0,0.0
15.61,1.386588698995664,0.0,0.0
15.62,1.3862836830348135,0.0,0.0
15.63,1.3859787341700953,0.0,0.0
15.64,1.3856738523867502,0.0,0.0
15.65,1.3853690376700225,0.0,0.0
15.66,1.38506429000516,0.0,0.0
15.67,1.3847596093774144,0.0,0.0
15.68,1.3844549957720393,0.0,0.0
15.69,1.3841504491742926,0.0,0.0
15.7,1.3838459695694356,0.0,0.0
15.71,1.3835415569427323,0.0,0.0
15.72,1.3832372112794498,0.0,0.0
15.73,1.3829329325648398,0.0,0.0
15.74,1.3826287207841572,0.0,0.0
15.75,1.3823245759226794,0.0,0.0
15.76,1.3820204979656883,0.0,0.0
15.77,1.381716486898468,0.0,0.0
15.78,1.3814125427063058,0.0,0.0
15.79,1.3811086653744928,0.0,0.0
15.8,1.380804854888323,0.0,0.0
15.81,1.3805011112330932,0.0,0.0
15.82,1.380197434394104,0.0,0.0
15.83,1.3798938243566587,0.0,0.0
15.84,1.379590281106064,0.0,0.0
15.85,1.3792868046276299,0.0,0.0
15.86,1.3789833949066692,0.0,0.0
15.87,1.3786800519284983,0.0,0.0
15.88,1.3783767756784364,0.0,0.0
15.89,1.3780735661418062,0.0,0.0
15.9,1.3777704233039336,0.0,0.0
15.91,1.3774673471501473,0.0,0.0
15.92,1.3771643376657796,0.0,0.0
15.93,1.3768613948361657,0.0,0.0
15.94,1.3765585186466438,0.0,0.0
15.95,1.3762557090825562,0.0,0.0
15.96,1.3759529661292473,0.0,0.0
15.97,1.3756502897720653,0.0,0.0
15.98,1.3753476799963615,0.0,0.0
15.99,1.37504513678749,0.0,0.0
16.0,1.3747426601308088,0.0,0.0
16.01,1.3744402500116781,0.0,0.0
16.02,1.3741379064154624,0.0,0.0
16.03,1.3738356293275285,0.0,0.0
16.04,1.3735334187332469,0.0,0.0
16.05,1.3732312746179909,0.0,0.0
16.06,1.3729291969671373,0.0,0.0
16.07,1.372627185766066,0.0,0.0
16.08,1.3723252410001598,0.0,0.0
16.09,1.3720233626548053,0.0,0.0
16.1,1.3717215507153915,0.0,0.0
16.11,1.3714198051673112,0.0,0.0
16.12,1.3711181259959602,0.0,0.0
16.13,1.3708165131867374,0.0,0.0
16.14,1.370514966725045,0.0,0.0
16.15,1.370213486596288,0.0,0.0
16.16,1.3699120727858753,0.0,0.0
16.17,1.3696107252792182,0.0,0.0
16.18,1.369309444061732,0.0,0.0
16.19,1.3690082291188344,0.0,0.0
16.2,1.3687070804359467,0.0,0.0
16.21,1.3684059979984933,0.0,0.0
16.22,1.368104981791902,0.0,0.0
16.23,1.3678040318016031,0.0,0.0
16.24,1.367503148013031,0.0,0.0
16.25,1.3672023304116228,0.0,0.0
16.26,1.3669015789828185,0.0,0.0
16.27,1.366600893712062,0.0,0.0
16.28,1.3663002745847996,0.0,0.0
16.29,1.3659997215864814,0.0,0.0
16.3,1.3656992347025605,0.0,0.0
16.31,1.3653988139184927,0.0,0.0
16.32,1.365098459219738,0.0,0.0
16.33,1.3647981705917587,0.0,0.0
16.34,1.3644979480200203,0.0,0.0
16.35,1.3641977914899923,0.0,0.0
16.36,1.3638977009871465,0.0,0.0
16.37,1.3635976764969582,0.0,0.0
16.38,1.3632977180049062,0.0,0.0
16.39,1.3629978254964719,0.0,0.0
16.4,1.3626979989571402,0.0,0.0
16.41,1.3623982383723992,0.0,0.0
16.42,1.3620985437277402,0.0,0.0
16.43,1.3617989150086576,0.0,0.0
16.44,1.3614993522006487,0.0,0.0
16.45,1.3611998552892146,0.0,0.0
16.46,1.3609004242598592,0.0,0.0
16.47,1.3606010590980897,0.0,0.0
16.48,1.3603017597894163,0.0,0.0
16.49,1.3600025263193525,0.0,0.0
16.5,1.359703358673415,0.0,0.0
16.51,1.3594042568371238,0.0,0.0
16.52,1.359105220796002,0.0,0.0
16.53,1.3588062505355754,0.0,0.0
16.54,1.3585073460413737,0.0,0.0
16.55,1.3582085072989296,0.0,0.0
16.56,1.357909734293779,0.0,0.0
16.57,1.3576110270114603,0.0,0.0
16.58,1.3573123854375162,0.0,0.0
16.59,1.3570138095574917,0.0,0.0
16.6,1.3567152993569354,0.0,0.0
16.61,1.3564168548213993,0.0,0.0
16.62,1.3561184759364378,0.0,0.0
16.63,1.3558201626876092,0.0,0.0
16.64,1.3555219150604745,0.0,0.0
16.65,1.3552237330405985,0.0,0.0
16.66,1.3549256166135484,0.0,0.0
16.67,1.3546275657648954,0.0,0.0
16.68,1.3543295804802133,0.0,0.0
16.69,1.354031660745079,0.0,0.0
16.7,1.3537338065450735,0.0,0.0
16.71,1.3534360178657794,0.0,0.0
16.72,1.3531382946927841,0.0,0.0
16.73,1.352840637011677,0.0,0.0
16.74,1.3525430448080515,0.0,0.0
16.75,1.3522455180675037,0.0,0.0
16.76,1.351948056775633,0.0,0.0
16.77,1.3516506609180423,0.0,0.0
16.78,1.351353330480337,0.0,0.0
16.79,1.3510560654481263,0.0,0.0
16.8,1.350758865807022,0.0,0.0
16.81,1.3504617315426402,0.0,0.0
16.82,1.3501646626405983,0.0,0.0
16.83,1.3498676590865188,0.0,0.0
16.84,1.3495707208660266,0.0,0.0
16.85,1.3492738479647495,0.0,0.0
16.86,1.3489770403683188,0.0,0.0
16.87,1.348680298062369,0.0,0.0
16.88,1.3483836210325377,0.0,0.0
16.89,1.3480870092644655,0.0,0.0
16.9,1.3477904627437967,0.0,0.0
16.91,1.347493981456178,0.0,0.0
16.92,1.3471975653872599,0.0,0.0
16.93,1.3469012145226962,0.0,0.0
16.94,1.3466049288481434,0.0,0.0
16.95,1.3463087083492615,0.0,0.0
16.96,1.3460125530117133,0.0,0.0
16.97,1.3457164628211655,0.0,0.0
16.98,1.3454204377632872,0.0,0.0
16.99,1.345124477823751,0.0,0.0
17.0,1.3448285829882325,0.0,0.0
17.01,1.3445327532424114,0.0,0.0
17.02,1.3442369885719692,0.0,0.0
17.03,1.3439412889625915,0.0,0.0
17.04,1.3436456543999669,0.0,0.0
17.05,1.3433500848697868,0.0,0.0
17.06,1.343054580357746,0.0,0.0
17.07,1.342759140849543,0.0,0.0
17.08,1.3424637663308794,0.0,0.0
17.09,1.3421684567874586,0.0,0.0
17.1,1.3418732122049883,0.0,0.0
17.11,1.3415780325691804,0.0,0.0
17.12,1.3412829178657484,0.0,0.0
17.13,1.340987868080409,0.0,0.0
17.14,1.3406928831988825,0.0,0.0
17.15,1.3403979632068932,0.0,0.0
17.16,1.340103108090167,0.0,0.0
17.17,1.3398083178344344,0.0,0.0
17.18,1.339513592425428,0.0,0.0
17.19,1.339218931848885,0.0,0.0
17.2,1.3389243360905432,0.0,0.0
17.21,1.3386298051361467,0.0,0.0
17.22,1.3383353389714407,0.0,0.0
17.23,1.3380409375821738,0.0,0.0
17.24,1.337746600954099,0.0,0.0
17.25,1.337452329072971,0.0,0.0
17.26,1.3371581219245412,0.0,0.0
17.27,1.336863979494537,0.0,0.0
17.28,1.3365699017687187,0.0,0.0
17.29,1.3362758887328554,0.0,0.0
17.3,1.3359819403727187,0.0,0.0
17.31,1.3356880566740834,0.0,0.0
17.32,1.3353942376227275,0.0,0.0
17.33,1.3351004832044318,0.0,0.0
17.34,1.3348067934049803,0.0,0.0
17.35,1.3345131682101603,0.0,0.0
17.36,1.334219607605762,0.0,0.0
17.37,1.3339261115775782,0.0,0.0
17.38,1.333632680111406,0.0,0.0
17.39,1.3333393131930442,0.0,0.0
17.4,1.3330460108082955,0.0,0.0
17.41,1.3327527729429656,0.0,0.0
17.42,1.3324595995828625,0.0,0.0
17.43,1.3321664907137987,0.0,0.0
17.44,1.3318734463215884,0.0,0.0
17.45,1.3315804663920499,0.0,0.0
17.46,1.3312875509110036,0.0,0.0
17.47,1.3309946998642739,0.0,0.0
17.48,1.3307019132376876,0.0,0.0
17.49,1.330409191017075,0.0,0.0
17.5,1.330116533188269,0.0,0.0
17.51,1.3298239397371063,0.0,0.0
17.52,1.329531410649426,0.0,0.0
17.53,1.3292389459110705,0.0,0.0
17.54,1.3289465455078855,0.0,0.0
17.55,1.3286542094257194,0.0,0.0
17.56,1.3283619376504239,0.0,0.0
17.57,1.3280697301678537,0.0,0.0
17.58,1.3277775869638666,0.0,0.0
17.59,1.3274855080243233,0.0,0.0
17.6,1.3271934933350877,0.0,0.0
17.61,1.3269015428820274,0.0,0.0
17.62,1.3266096566510117,0.0,0.0
17.63,1.3263178346279145,0.0,0.0
17.64,1.3260260767986112,0.0,0.0
17.65,1.3257343831489818,0.0,0.0
17.66,1.3254427536649083,0.0,0.0
17.67,1.3251511883322762,0.0,0.0
17.68,1.324859687136974,0.0,0.0
17.69,1.3245682500648932,0.0,0.0
17.7,1.3242768771019289,0.0,0.0
17.71,1.3239855682339783,0.0,0.0
17.72,1.3236943234469427,0.0,0.0
17.73,1.3234031427267254,0.0,0.0
17.74,1.323112026059234,0.0,0.0
17.75,1.3228209734303777,0.0,0.0
17.76,1.3225299848260703,0.0,0.0
17.77,1.3222390602322278,0.0,0.0
17.78,1.3219481996347693,0.0,0.0
17.79,1.3216574030196173,0.0,0.0
17.8,1.3213666703726972,0.0,0.0
17.81,1.3210760016799372,0.0,0.0
17.82,1.320785396927269,0.0,0.0
17.83,1.3204948561006271,0.0,0.0
17.84,1.3202043791859492,0.0,0.0
17.85,1.3199139661691763,0.0,0.0
17.86,1.319623617036252,0.0,0.0
17.87,1.3193333317731233,0.0,0.0
17.88,1.3190431103657403,0.0,0.0
17.89,1.3187529528000554,0.0,0.0
17.9,1.3184628590620255,0.0,0.0
17.91,1.3181728291376094,0.0,0.0
17.92,1.3178828630127695,0.0,0.0
17.93,1.3175929606734709,0.0,0.0
17.94,1.3173031221056823,0.0,0.0
17.95,1.317013347295375,0.0,0.0
17.96,1.3167236362285235,0.0,0.0
17.97,1.3164339888911056,0.0,0.0
17.98,1.316144405269102,0.0,0.0
17.99,1.3158548853484964,0.0,0.0
18.0,1.3155654291152756,0.0,0.0
18.01,1.3152760365554295,0.0,0.0
18.02,1.314986707654951,0.0,0.0
18.03,1.3146974423998365,0.0,0.0
18.04,1.314408240776085,0.0,0.0
18.05,1.3141191027696986,0.0,0.0
18.06,1.3138300283666828,0.0,0.0
18.07,1.3135410175530455,0.0,0.0
18.08,1.3132520703147987,0.0,0.0
18.09,1.3129631866379563,0.0,0.0
18.1,1.3126743665085363,0.0,0.0
18.11,1.3123856099125595,0.0,0.0
18.12,1.312096916836049,0.0,0.0
18.13,1.311808287265032,0.0,0.0
18.14,1.3115197211855385,0.0,0.0
18.15,1.311231218583601,0.0,0.0
18.16,1.310942779445256,0.0,0.0
18.17,1.3106544037565422,0.0,0.0
18.18,1.310366091503502,0.0,0.0
18.19,1.3100778426721802,0.0,0.0
18.2,1.3097896572486258,0.0,0.0
18.21,1.3095015352188897,0.0,0.0
18.22,1.3092134765690264,0.0,0.0
18.23,1.3089254812850932,0.0,0.0
18.24,1.3086375493531512,0.0,0.0
18.25,1.3083496807592638,0.0,0.0
18.26,1.3080618754894977,0.0,0.0
18.27,1.3077741335299229,0.0,0.0
18.28,1.307486454866612,0.0,0.0
18.29,1.307198839485641,0.0,0.0
18.3,1.3069112873730893,0.0,0.0
18.31,1.3066237985150386,0.0,0.0
18.32,1.306336372897574,0.0,0.0
18.33,1.3060490105067843,0.0,0.0
18.34,1.3057617113287605,0.0,0.0
18.35,1.3054744753495966,0.0,0.0
18.36,1.3051873025553906,0.0,0.0
18.37,1.304900192932243,0.0,0.0
18.38,1.304613146466257,0.0,0.0
18.39,1.3043261631435399,0.0,0.0
18.4,1.3040392429502008,0.0,0.0
18.41,1.303752385872353,0.0,0.0
18.42,1.3034655918961122,0.0,0.0
18.43,1.3031788610075976,0.0,0.0
18.44,1.3028921931929307,0.0,0.0
18.45,1.3026055884382375,0.0,0.0
18.46,1.3023190467296453,0.0,0.0
18.47,1.302032568053286,0.0,0.0
18.48,1.3017461523952936,0.0,0.0
18.49,1.3014597997418054,0.0,0.0
18.5,1.3011735100789623,0.0,0.0
18.51,1.3008872833929075,0.0,0.0
18.52,1.300601119669788,0.0,0.0
18.53,1.3003150188957533,0.0,0.0
18.54,1.300028981056956,0.0,0.0
18.55,1.299743006139552,0.0,0.0
18.56,1.2994570941297008,0.0,0.0
18.57,1.2991712450135633,0.0,0.0
18.58,1.2988854587773055,0.0,0.0
18.59,1.2985997354070953,0.0,0.0
18.6,1.298314074889104,0.0,0.0
18.61,1.2980284772095054,0.0,0.0
18.62,1.2977429423544773,0.0,0.0
18.63,1.2974574703102,0.0,0.0
18.64,1.297172061062857,0.0,0.0
18.65,1.2968867145986351,0.0,0.0
18.66,1.2966014309037235,0.0,0.0
18.67,1.2963162099643153,0.0,0.0
18.68,1.2960310517666063,0.0,0.0
18.69,1.295745956296795,0.0,0.0
18.7,1.2954609235410839,0.0,0.0
18.71,1.2951759534856773,0.0,0.0
18.72,1.294891046116784,0.0,0.0
18.73,1.294606201420615,0.0,0.0
18.74,1.2943214193833836,0.0,0.0
18.75,1.2940366999913087,0.0,0.0
18.76,1.2937520432306093,0.0,0.0
18.77,1.2934674490875098,0.0,0.0
18.78,1.293182917548236,0.0,0.0
18.79,1.292898448599018,0.0,0.0
18.8,1.2926140422260886,0.0,0.0
18.81,1.2923296984156827,0.0,0.0
18.82,1.29204541715404,0.0,0.0
18.83,1.291761198427402,0.0,0.0
18.84,1.2914770422220139,0.0,0.0
18.85,1.291192948524123,0.0,0.0
18.86,1.2909089173199817,0.0,0.0
18.87,1.2906249485958425,0.0,0.0
18.88,1.2903410423379644,0.0,0.0
18.89,1.2900571985326061,0.0,0.0
18.9,1.2897734171660187,0.0,0.0
18.91,1.2894896982244557,0.0,0.0
18.92,1.289206041694186,0.0,0.0
18.93,1.2889224475614816,0.0,0.0
18.94,1.288638915812617,0.0,0.0
18.95,1.2883554464338707,0.0,0.0
18.96,1.2880720394115228,0.0,0.0
18.97,1.2877886947318578,0.0,0.0
18.98,1.287505412381162,0.0,0.0
18.99,1.2872221923457257,0.0,0.0
19.0,1.286939034611841,0.0,0.0
19.01,1.286655939165804,0.0,0.0
19.02,1.2863729059939135,0.0,0.0
19.03,1.2860899350824708,0.0,0.0
19.04,1.2858070264177812,0.0,0.0
19.05,1.285524179986152,0.0,0.0
19.06,1.2852413957738942,0.0,0.0
19.07,1.2849586737673209,0.0,0.0
19.08,1.2846760139527489,0.0,0.0
19.09,1.284393416316498,0.0,0.0
19.1,1.284110880844891,0.0,0.0
19.11,1.2838284075242528,0.0,0.0
19.12,1.2835459963409124,0.0,0.0
19.13,1.2832636472812013,0.0,0.0
19.14,1.282981360331454,0.0,0.0
19.15,1.2826991354780082,0.0,0.0
19.16,1.282416972707204,0.0,0.0
19.17,1.282134872005385,0.0,0.0
19.18,1.2818528333588977,0.0,0.0
19.19,1.2815708567540913,0.0,0.0
19.2,1.2812889421773188,0.0,0.0
19.21,1.2810070896149353,0.0,0.0
19.22,1.2807252990532991,0.0,0.0
19.23,1.2804435704787716,0.0,0.0
19.24,1.280161903877717,0.0,0.0
19.25,1.2798802992365028,0.0,0.0
19.26,1.2795987565414995,0.0,0.0
19.27,1.27931727577908,0.0,0.0
19.28,1.279035856935621,0.0,0.0
19.29,1.2787544999975016,0.0,0.0
19.3,1.2784732049511036,0.0,0.0
19.31,1.278191971782813,0.0,0.0
19.32,1.2779108004790176,0.0,0.0
19.33,1.2776296910261085,0.0,0.0
19.34,1.27734864341048,0.0,0.0
19.35,1.2770676576185294,0.0,0.0
19.36,1.2767867336366565,0.0,0.0
19.37,1.276505871451265,0.0,0.0
19.38,1.2762250710487604,0.0,0.0
19.39,1.275944332415552,0.0,0.0
19.4,1.275663655538052,0.0,0.0
19.41,1.2753830404026754,0.0,0.0
19.42,1.27510248699584,0.0,0.0
19.43,1.2748219953039674,0.0,0.0
19.44,1.274541565313481,0.0,0.0
19.45,1.2742611970108082,0.0,0.0
19.46,1.2739808903823786,0.0,0.0
19.47,1.2737006454146256,0.0,0.0
19.48,1.2734204620939846,0.0,0.0
19.49,1.2731403404068953,0.0,0.0
19.5,1.2728602803397986,0.0,0.0
19.51,1.27258028187914,0.0,0.0
19.52,1.2723003450113675,0.0,0.0
19.53,1.2720204697229316,0.0,0.0
19.54,1.2717406560002864,0.0,0.0
19.55,1.2714609038298883,0.0,0.0
19.56,1.2711812131981977,0.0,0.0
19.57,1.2709015840916769,0.0,0.0
19.58,1.2706220164967916,0.0,0.0
19.59,1.270342510400011,0.0,0.0
19.6,1.2700630657878065,0.0,0.0
19.61,1.269783682646653,0.0,0.0
19.62,1.269504360963028,0.0,0.0
19.63,1.2692251007234125,0.0,0.0
19.64,1.26894590191429,0.0,0.0
19.65,1.268666764522147,0.0,0.0
19.66,1.268387688533473,0.0,0.0
19.67,1.2681086739347611,0.0,0.0
19.68,1.2678297207125064,0.0,0.0
19.69,1.267550828853208,0.0,0.0
19.7,1.267271998343367,0.0,0.0
19.71,1.266993229169488,0.0,0.0
19.72,1.2667145213180788,0.0,0.0
19.73,1.26643587477565,0.0,0.0
19.74,1.2661572895287143,0.0,0.0
19.75,1.2658787655637889,0.0,0.0
19.76,1.2656003028673932,0.0,0.0
19.77,1.2653219014260495,0.0,0.0
19.78,1.2650435612262831,0.0,0.0
19.79,1.2647652822546225,0.0,0.0
19.8,1.2644870644975992,0.0,0.0
19.81,1.2642089079417476,0.0,0.0
19.82,1.2639308125736046,0.0,0.0
19.83,1.2636527783797111,0.0,0.0
19.84,1.2633748053466103,0.0,0.0
19.85,1.263096893460848,0.0,0.0
19.86,1.262819042708974,0.0,0.0
19.87,1.2625412530775406,0.0,0.0
19.88,1.2622635245531029,0.0,0.0
19.89,1.2619858571222191,0.0,0.0
19.9,1.2617082507714505,0.0,0.0
19.91,1.2614307054873612,0.0,0.0
19.92,1.2611532212565182,0.0,0.0
19.93,1.260875798065492,0.0,0.0
19.94,1.2605984359008557,0.0,0.0
19.95,1.2603211347491856,0.0,0.0
19.96,1.2600438945970602,0.0,0.0
19.97,1.2597667154310621,0.0,0.0
19.98,1.2594895972377762,0.0,0.0
19.99,1.2592125400037908,0.0,0.0
20.0,1.2589355437156964,0.0,0.0
